D:\MassHunter\GCMS\1\data\Amal\Constant flow\150C\150C_1ml-min_8C-min_4.D Tue Sep 24 19:33:36 2024
Start of data points
4,69093	1,128332E+07
4,69507	1,069386E+07
4,69918	1,017467E+07
4,70330	9645853
4,70743	9136968
4,71155	8714377
4,71567	8257485
4,71980	7861803
4,72392	7458710
4,72803	7060158
4,73217	6706638
4,73628	6371335
4,74040	5984079
4,74452	5694514
4,74865	5485598
4,75277	5206393
4,75688	4934838
4,76102	4720008
4,76513	4466193
4,76925	4157083
4,77338	4016457
4,77750	3834849
4,78162	3642549
4,78575	3462850
4,78987	3252643
4,79398	3079753
4,79812	2928763
4,80223	2784885
4,80635	2642148
4,81048	2510275
4,81460	2377974
4,81872	2264170
4,82285	2157829
4,82697	2044878
4,83108	1929409
4,83520	1837562
4,83933	1723967
4,84345	1635746
4,84757	1552283
4,85170	1467261
4,85582	1393894
4,85993	1355331
4,86407	1261125
4,86818	1211234
4,87230	1150464
4,87643	1106391
4,88055	1043715
4,88467	1008396
4,88880	941564
4,89292	910513
4,89703	853588
4,90117	811737
4,90528	781717
4,90940	745975
4,91353	705460
4,91765	680963
4,92177	661605
4,92590	623125
4,93002	592036
4,93413	580437
4,93825	542245
4,94238	522319
4,94650	510584
4,95062	493089
4,95475	469316
4,95887	452820
4,96298	429051
4,96712	409804
4,97123	391507
4,97535	374489
4,97948	366994
4,98360	350200
4,98772	340115
4,99185	331226
4,99597	318680
5,00008	310896
5,00422	298769
5,00833	292235
5,01245	278203
5,01658	273560
5,02070	276625
5,02482	277869
5,02893	306772
5,03307	377704
5,03718	501796
5,04130	677962
5,04543	858072
5,04955	1011892
5,05367	1145246
5,05780	1214616
5,06192	1239627
5,06603	1248274
5,07017	1242408
5,07428	1228177
5,07840	1200852
5,08253	1178444
5,08665	1144608
5,09077	1116841
5,09490	1080735
5,09902	1059178
5,10313	1024036
5,10727	974592
5,11138	953257
5,11550	927644
5,11962	897857
5,12375	866950
5,12787	847945
5,13198	819217
5,13612	791513
5,14023	767542
5,14435	731981
5,14848	703004
5,15260	682886
5,15672	654226
5,16085	630629
5,16497	605945
